,date,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,et0_fao_evapotranspiration
394,2016-01-29 23:00:00,12.052833,0.1,12.819235,1.5479196
395,2016-01-30 23:00:00,12.90075,0.0,17.595861,1.7936382
396,2016-01-31 23:00:00,12.611167,0.0,8.373386,2.0304549
397,2016-02-01 23:00:00,13.071586,0.0,10.30883,2.2078173
398,2016-02-02 23:00:00,12.892418,0.2,14.186923,1.8655373
399,2016-02-03 23:00:00,12.321583,1.8000001,25.944988,2.0663543
400,2016-02-04 23:00:00,10.31325,0.0,13.797913,2.4176884
401,2016-02-05 23:00:00,14.10075,0.1,15.941944,2.632289
402,2016-02-06 23:00:00,14.082001,7.9,42.259766,2.740113
403,2016-02-07 23:00:00,13.425751,0.0,23.863409,2.4164422
404,2016-02-08 23:00:00,14.888251,0.0,34.51685,3.793841
405,2016-02-09 23:00:00,16.581999,0.0,35.11061,3.5683625
406,2016-02-10 23:00:00,17.148666,0.5,29.301876,2.9429603
407,2016-02-11 23:00:00,17.87575,0.5,36.573235,3.851637
408,2016-02-12 23:00:00,18.204918,0.70000005,35.27632,3.6237779
409,2016-02-13 23:00:00,15.615333,10.7,43.22699,3.1827846
410,2016-02-14 23:00:00,9.667417,24.600002,42.730953,1.4901555
411,2016-02-15 23:00:00,9.663251,11.4,20.056877,1.1843278
412,2016-02-16 23:00:00,9.350751,0.2,11.525623,1.848512
413,2016-02-17 23:00:00,10.85075,0.0,18.455048,2.4602861
414,2016-02-18 23:00:00,11.502834,0.0,25.49908,2.5282161
415,2016-02-19 23:00:00,12.825748,0.0,29.62518,2.4536734
416,2016-02-20 23:00:00,14.050751,0.0,19.110542,2.4626946
417,2016-02-21 23:00:00,17.327835,1.5000001,19.130875,2.9186666
418,2016-02-22 23:00:00,14.511167,0.3,22.881956,2.5888658
419,2016-02-23 23:00:00,13.523665,0.0,10.594036,2.8976557
420,2016-02-24 23:00:00,13.442416,2.8999999,33.481937,2.848858
421,2016-02-25 23:00:00,13.254916,0.0,25.12016,2.726465
422,2016-02-26 23:00:00,11.182,4.6,40.377815,2.7763891
423,2016-02-27 23:00:00,9.327833,14.3,33.26252,2.4714174
424,2016-02-28 23:00:00,11.171582,8.300001,29.59235,2.4185042
425,2016-02-29 23:00:00,12.121586,2.0,20.545246,2.4633086
426,2016-03-01 23:00:00,13.182,0.0,24.288662,3.4910495
427,2016-03-02 23:00:00,13.346583,0.0,26.208395,3.1621487
428,2016-03-03 23:00:00,12.798668,0.0,10.137692,3.1290028
429,2016-03-04 23:00:00,12.906999,4.9999995,29.834423,2.6462893
430,2016-03-05 23:00:00,10.569501,7.4,27.466372,2.415858
431,2016-03-06 23:00:00,10.538249,4.5,22.702845,2.306026
432,2016-03-07 23:00:00,9.236167,8.900001,25.984919,0.96959937
433,2016-03-08 23:00:00,10.617417,1.4000001,34.217045,2.5767982
434,2016-03-09 23:00:00,9.300751,28.700003,32.26572,1.7413113
435,2016-03-10 23:00:00,9.754917,24.499996,24.546085,1.3459806
436,2016-03-11 23:00:00,10.246584,8.3,18.94024,1.785462
437,2016-03-12 23:00:00,10.086167,0.8,9.693296,2.0474305
438,2016-03-13 23:00:00,10.815331,0.0,14.799459,2.9015148
439,2016-03-14 23:00:00,11.132001,0.0,14.118243,2.740141
440,2016-03-15 23:00:00,12.438251,9.7,21.626984,1.8375435
441,2016-03-16 23:00:00,11.857002,0.90000004,12.783802,2.495744
442,2016-03-17 23:00:00,12.304916,0.0,16.135872,2.6219864
443,2016-03-18 23:00:00,13.444499,0.0,10.137692,3.1998665
444,2016-03-19 23:00:00,12.767418,0.0,14.044615,3.0037737
445,2016-03-20 23:00:00,13.138249,2.1,13.979872,2.5539162
446,2016-03-21 23:00:00,11.836165,27.0,26.220753,0.5472434
447,2016-03-22 23:00:00,13.000751,5.3999996,32.85678,2.41953
448,2016-03-23 23:00:00,12.259083,5.0999994,14.693999,2.9301386
449,2016-03-24 23:00:00,12.58825,0.0,12.496719,3.6285598
450,2016-03-25 23:00:00,14.288249,0.0,17.698677,3.6309056
451,2016-03-26 23:00:00,14.419499,0.0,23.411074,3.5781803
452,2016-03-27 23:00:00,14.836169,0.0,20.532627,3.5875397
453,2016-03-28 23:00:00,15.082001,0.0,10.464797,3.8009796
454,2016-03-29 23:00:00,19.95075,0.0,17.551615,5.1775465
455,2016-03-30 23:00:00,20.661165,0.0,30.85307,6.1681333
456,2016-03-31 23:00:00,13.717419,3.5,20.188908,2.7702906
457,2016-04-01 23:00:00,12.6153345,1.5000001,20.265795,2.2346509
458,2016-04-02 23:00:00,14.423667,0.0,13.104198,3.8314278
459,2016-04-03 23:00:00,15.373668,0.0,13.75558,3.3143015
460,2016-04-04 23:00:00,13.2924185,16.599998,16.595179,1.2912831
461,2016-04-05 23:00:00,13.452835,21.800001,22.870626,1.6756122
462,2016-04-06 23:00:00,14.163251,6.5,21.566973,1.8937014
463,2016-04-07 23:00:00,13.150749,6.1,23.0653,2.693254
464,2016-04-08 23:00:00,12.884084,0.1,25.812277,3.7557476
465,2016-04-09 23:00:00,15.198666,0.0,14.76439,4.4153543
466,2016-04-10 23:00:00,15.332001,0.0,14.494192,3.9533224
467,2016-04-11 23:00:00,14.454918,0.0,10.239453,3.9888897
468,2016-04-12 23:00:00,15.2507515,0.0,25.346148,3.9459083
469,2016-04-13 23:00:00,15.336167,0.0,14.255272,4.1363554
470,2016-04-14 23:00:00,17.0945,0.0,12.229406,4.261169
471,2016-04-15 23:00:00,17.329918,0.0,11.212135,4.203066
472,2016-04-16 23:00:00,17.334082,0.0,17.10284,4.1721544
473,2016-04-17 23:00:00,16.613253,0.0,21.767351,3.9454408
474,2016-04-18 23:00:00,18.007,0.0,34.298386,3.7253556
475,2016-04-19 23:00:00,17.273666,0.0,23.78453,3.7803624
476,2016-04-20 23:00:00,16.309084,0.0,18.331741,4.265068
477,2016-04-21 23:00:00,15.617417,0.0,14.84318,3.0954952
478,2016-04-22 23:00:00,16.086168,0.0,9.793059,4.418005
479,2016-04-23 23:00:00,16.104918,0.2,19.416653,3.453366
480,2016-04-24 23:00:00,15.12992,0.0,20.140705,4.3209343
481,2016-04-25 23:00:00,15.919501,0.0,15.575981,4.441036
482,2016-04-26 23:00:00,16.975748,0.0,10.446206,4.5669823
483,2016-04-27 23:00:00,17.275751,0.0,10.691453,3.8441582
484,2016-04-28 23:00:00,16.415333,1.5,27.169865,3.014486
485,2016-04-29 23:00:00,15.700749,0.2,19.386591,2.5397553
486,2016-04-30 23:00:00,13.775749,0.2,20.304129,3.356657
487,2016-05-01 23:00:00,12.759084,0.0,10.948973,4.2366714
488,2016-05-02 23:00:00,15.621583,0.0,22.065973,5.317712
489,2016-05-03 23:00:00,16.696585,0.0,26.368616,5.1094213
490,2016-05-04 23:00:00,18.596582,1.5,14.869351,3.2932234
491,2016-05-05 23:00:00,18.429918,10.6,16.323528,3.6120896
492,2016-05-06 23:00:00,16.615332,9.6,21.862406,2.5870128
493,2016-05-07 23:00:00,21.225752,0.0,21.94524,5.8813605
494,2016-05-08 23:00:00,20.859083,0.0,21.479664,5.043005
495,2016-05-09 23:00:00,19.663248,0.0,21.749483,3.9524548
496,2016-05-10 23:00:00,17.838253,2.8000002,21.26744,3.3859966
497,2016-05-11 23:00:00,16.965332,0.1,31.072817,4.354971
498,2016-05-12 23:00:00,16.946583,0.6,32.32992,4.371015
499,2016-05-13 23:00:00,17.238249,0.0,28.664682,4.7334714
500,2016-05-14 23:00:00,17.836168,0.0,13.202726,4.8766127
501,2016-05-15 23:00:00,17.16117,0.0,11.440978,4.584066
502,2016-05-16 23:00:00,17.588251,0.0,21.068459,4.7915897
503,2016-05-17 23:00:00,18.698668,0.2,15.629971,3.1813493
504,2016-05-18 23:00:00,18.396584,0.0,15.986593,4.5803933
505,2016-05-19 23:00:00,17.925749,0.0,22.17144,4.866263
506,2016-05-20 23:00:00,19.061167,0.0,19.881649,5.6593957
507,2016-05-21 23:00:00,21.736168,0.0,16.09969,5.7974505
508,2016-05-22 23:00:00,19.871584,0.0,21.479664,4.8761344
509,2016-05-23 23:00:00,21.309088,0.0,19.171478,5.6979547
510,2016-05-24 23:00:00,22.125753,0.0,14.917212,5.5869355
511,2016-05-25 23:00:00,20.511168,0.0,12.979984,4.7954636
512,2016-05-26 23:00:00,20.619501,0.0,9.686609,5.0651655
513,2016-05-27 23:00:00,21.275753,0.2,29.168886,4.1161675
514,2016-05-28 23:00:00,20.988253,0.0,30.684587,6.3478866
515,2016-05-29 23:00:00,19.417416,0.0,13.246826,5.3137984
516,2016-05-30 23:00:00,19.059084,1.6,8.209263,3.5102587
517,2016-05-31 23:00:00,19.22575,0.0,10.195057,5.3549657
518,2016-06-01 23:00:00,20.902832,0.0,21.203358,6.4314585
519,2016-06-02 23:00:00,22.186167,0.0,14.689588,4.951322
520,2016-06-03 23:00:00,21.7695,0.0,14.869351,5.4301434
521,2016-06-04 23:00:00,20.259085,0.0,12.496719,4.988201
522,2016-06-05 23:00:00,21.211168,0.0,17.884428,5.5859237
523,2016-06-06 23:00:00,22.367416,0.0,21.437386,5.848202
524,2016-06-07 23:00:00,23.971582,0.0,18.59845,6.6607327
525,2016-06-08 23:00:00,24.700752,0.0,11.298495,6.1304164
526,2016-06-09 23:00:00,25.061165,0.0,11.720751,6.0633173
527,2016-06-10 23:00:00,24.488253,0.0,19.191748,5.2338414
528,2016-06-11 23:00:00,23.117416,0.0,12.313893,4.9339967
529,2016-06-12 23:00:00,24.490332,0.0,14.345898,6.1418543
530,2016-06-13 23:00:00,25.146585,0.0,21.288757,6.003345
531,2016-06-14 23:00:00,24.788252,0.0,20.774214,6.1262593
532,2016-06-15 23:00:00,22.457,0.5,31.394394,5.884275
533,2016-06-16 23:00:00,21.182,0.0,15.463244,5.311182
534,2016-06-17 23:00:00,21.773666,0.0,15.546833,5.7617693
535,2016-06-18 23:00:00,20.773668,0.3,13.627795,5.4598436
536,2016-06-19 23:00:00,20.80075,0.0,24.985659,6.3204117
537,2016-06-20 23:00:00,21.3945,0.0,25.35637,6.6391425
538,2016-06-21 23:00:00,23.000753,0.0,27.07669,7.0526934
539,2016-06-22 23:00:00,23.690332,0.0,19.008545,6.675414
540,2016-06-23 23:00:00,23.846582,0.0,11.542478,6.1496396
541,2016-06-24 23:00:00,27.225754,0.0,19.319628,7.7799897
542,2016-06-25 23:00:00,25.82367,0.2,15.072783,4.295085
543,2016-06-26 23:00:00,26.08409,0.0,26.758923,6.58382
544,2016-06-27 23:00:00,27.419502,0.0,30.599998,7.302277
545,2016-06-28 23:00:00,26.686165,0.1,23.966375,6.127333
546,2016-06-29 23:00:00,23.59867,0.0,13.084402,5.5932546
547,2016-06-30 23:00:00,24.488253,0.0,15.496736,6.004827
548,2016-07-01 23:00:00,24.767416,0.0,16.299694,5.941441
549,2016-07-02 23:00:00,26.277832,0.0,30.25928,7.1292853
550,2016-07-03 23:00:00,28.59867,0.0,26.368616,7.074057
551,2016-07-04 23:00:00,24.557001,0.0,22.392462,5.546793
552,2016-07-05 23:00:00,24.961166,0.0,22.322903,6.6266217
553,2016-07-06 23:00:00,27.661163,0.0,29.055367,8.063219
554,2016-07-07 23:00:00,28.015337,0.7,25.12016,6.6415596
555,2016-07-08 23:00:00,28.709082,0.0,20.380579,6.4655924
556,2016-07-09 23:00:00,26.350752,0.0,16.45007,5.9349623
557,2016-07-10 23:00:00,26.361168,0.0,15.30741,6.3564706
558,2016-07-11 23:00:00,26.586166,0.0,10.105681,6.0473003
559,2016-07-12 23:00:00,25.184088,0.0,26.596178,5.7184873
560,2016-07-13 23:00:00,24.440332,0.0,22.691423,6.66668
561,2016-07-14 23:00:00,23.113249,0.0,28.04305,6.909994
562,2016-07-15 23:00:00,22.936167,0.0,30.500309,8.012744
563,2016-07-16 23:00:00,23.31742,0.0,22.039528,6.277287
564,2016-07-17 23:00:00,24.227835,0.0,15.315873,5.5583377
565,2016-07-18 23:00:00,25.252836,0.0,15.484185,6.1001267
566,2016-07-19 23:00:00,26.584084,0.0,13.53236,6.673255
567,2016-07-20 23:00:00,28.832,0.0,14.021525,6.966759
568,2016-07-21 23:00:00,26.975752,0.0,15.124284,6.1041985
569,2016-07-22 23:00:00,24.89659,0.0,23.113008,5.854035
570,2016-07-23 23:00:00,25.019499,0.0,23.86341,6.5282393
571,2016-07-24 23:00:00,25.340338,0.0,18.218275,6.650631
572,2016-07-25 23:00:00,26.386168,0.0,20.972897,7.252988
573,2016-07-26 23:00:00,28.63825,0.0,21.385939,8.116186
574,2016-07-27 23:00:00,28.04033,0.0,24.482647,7.747642
575,2016-07-28 23:00:00,28.740334,0.0,19.881649,7.3939066
576,2016-07-29 23:00:00,28.515335,0.0,8.669949,5.940192
577,2016-07-30 23:00:00,30.148666,0.0,12.413477,6.3149962
578,2016-07-31 23:00:00,28.965334,0.2,21.897945,6.658341
579,2016-08-01 23:00:00,27.323668,0.0,23.277834,6.8148284
580,2016-08-02 23:00:00,28.738253,0.0,21.485697,8.034925
581,2016-08-03 23:00:00,27.536163,0.0,13.979872,6.3148627
582,2016-08-04 23:00:00,26.104918,0.0,20.26899,5.6252804
583,2016-08-05 23:00:00,25.11325,0.0,27.871534,6.4395003
584,2016-08-06 23:00:00,24.236166,0.0,21.611996,6.1954374
585,2016-08-07 23:00:00,23.604918,0.0,18.171976,5.5841413
586,2016-08-08 23:00:00,24.415335,0.0,22.915916,6.171867
587,2016-08-09 23:00:00,24.248667,0.0,30.248568,5.233417
588,2016-08-10 23:00:00,24.140333,0.0,32.949345,6.8481846
589,2016-08-11 23:00:00,23.63825,0.0,22.657131,6.5605497
590,2016-08-12 23:00:00,23.59867,0.0,25.02971,6.040126
591,2016-08-13 23:00:00,25.077833,0.0,21.068459,5.8028717
592,2016-08-14 23:00:00,25.165335,0.0,13.479583,5.04041
593,2016-08-15 23:00:00,24.611168,0.2,16.676977,4.2946973
594,2016-08-16 23:00:00,26.452835,0.0,11.457958,5.668182
595,2016-08-17 23:00:00,27.409086,0.0,14.417988,5.7230406
596,2016-08-18 23:00:00,27.871584,0.0,13.708391,5.7973137
597,2016-08-19 23:00:00,28.282,0.0,12.641076,5.6768575
598,2016-08-20 23:00:00,26.071585,0.0,23.113008,5.1701827
599,2016-08-21 23:00:00,25.077833,0.0,24.863466,6.137389
600,2016-08-22 23:00:00,24.009089,0.0,19.862083,5.767158
601,2016-08-23 23:00:00,23.879921,0.0,23.166216,5.7178726
602,2016-08-24 23:00:00,24.12575,0.0,21.897945,5.544366
603,2016-08-25 23:00:00,24.657003,0.0,16.73516,4.763693
604,2016-08-26 23:00:00,24.765335,0.0,13.397612,4.8145847
605,2016-08-27 23:00:00,26.019506,0.0,11.709688,5.474873
606,2016-08-28 23:00:00,27.342422,0.0,12.261157,5.2956843
607,2016-08-29 23:00:00,26.165335,0.0,19.914215,5.122565
608,2016-08-30 23:00:00,25.894499,0.0,22.657131,5.2483926
609,2016-08-31 23:00:00,25.211168,0.0,19.586119,4.812813
610,2016-09-01 23:00:00,26.423668,0.0,19.85556,5.5156784
611,2016-09-02 23:00:00,27.290337,0.0,20.929594,6.5645423
612,2016-09-03 23:00:00,26.813253,0.0,15.379206,5.8936296
613,2016-09-04 23:00:00,28.673668,0.0,12.7279215,5.608377
614,2016-09-05 23:00:00,26.665335,0.0,17.81909,5.5063424
615,2016-09-06 23:00:00,25.525751,0.0,14.494192,4.931643
616,2016-09-07 23:00:00,25.75908,0.0,16.831684,5.528627
617,2016-09-08 23:00:00,25.844503,0.0,14.982228,5.458675
618,2016-09-09 23:00:00,25.548666,0.0,12.429127,4.6892295
619,2016-09-10 23:00:00,25.10492,0.0,18.11841,4.707834
620,2016-09-11 23:00:00,25.63825,0.0,23.441502,5.538042
621,2016-09-12 23:00:00,26.073668,0.0,12.303366,4.5125847
622,2016-09-13 23:00:00,24.54033,6.2000003,25.9225,4.0938706
623,2016-09-14 23:00:00,22.361166,0.0,18.59845,4.409182
624,2016-09-15 23:00:00,22.171583,0.0,16.215992,4.4884534
625,2016-09-16 23:00:00,21.361168,0.0,14.77755,4.239374
626,2016-09-17 23:00:00,21.932001,0.0,14.332341,4.0609756
627,2016-09-18 23:00:00,22.038252,0.0,10.464797,4.163833
628,2016-09-19 23:00:00,21.577833,0.3,11.246759,2.9098654
629,2016-09-20 23:00:00,23.046583,0.0,10.805999,4.4783893
630,2016-09-21 23:00:00,24.607,0.0,22.915916,5.072237
631,2016-09-22 23:00:00,23.350754,2.7,12.429127,3.2013662
632,2016-09-23 23:00:00,23.273666,1.9,18.581022,3.8864632
633,2016-09-24 23:00:00,22.840338,0.0,13.009903,3.6714997
634,2016-09-25 23:00:00,22.65075,0.0,19.469976,4.542781
635,2016-09-26 23:00:00,22.932001,0.0,20.808498,4.892445
636,2016-09-27 23:00:00,21.479918,2.8999999,21.09305,3.616379
637,2016-09-28 23:00:00,22.523666,0.0,18.79255,4.3954935
638,2016-09-29 23:00:00,23.194502,1.0,12.096214,3.3666298
639,2016-09-30 23:00:00,23.473665,0.0,11.988594,3.7253125
640,2016-10-01 23:00:00,23.4945,0.0,16.485485,4.032302
641,2016-10-02 23:00:00,24.161165,0.0,22.608458,4.402176
642,2016-10-03 23:00:00,23.548666,0.0,17.581125,3.6568048
643,2016-10-04 23:00:00,23.267416,0.0,24.522314,3.7019396
644,2016-10-05 23:00:00,23.854918,0.0,13.779114,3.8187025
645,2016-10-06 23:00:00,23.521584,0.0,12.245294,3.7055612
646,2016-10-07 23:00:00,23.032,0.2,13.397612,3.6118174
647,2016-10-08 23:00:00,24.604918,0.0,13.1041975,3.6730652
648,2016-10-09 23:00:00,20.559084,14.1,13.18308,2.1658874
649,2016-10-10 23:00:00,20.715334,0.0,18.057508,3.5558858
650,2016-10-11 23:00:00,20.092419,0.0,14.154915,3.3292568
651,2016-10-12 23:00:00,20.817417,1.1,25.809765,2.9321623
652,2016-10-13 23:00:00,19.650751,0.3,29.175552,3.5275593
653,2016-10-14 23:00:00,19.711168,0.0,11.5199995,3.464867
654,2016-10-15 23:00:00,22.865335,0.0,13.891522,4.2629876
655,2016-10-16 23:00:00,22.88825,0.0,14.8257065,4.185981
656,2016-10-17 23:00:00,21.488253,0.7,14.182355,1.999886
657,2016-10-18 23:00:00,21.677834,0.5,11.27553,2.3958297
658,2016-10-19 23:00:00,20.961168,0.0,15.629972,2.6475227
659,2016-10-20 23:00:00,20.70075,1.6000001,12.074766,2.4274805
660,2016-10-21 23:00:00,22.44867,0.4,10.703569,2.434059
661,2016-10-22 23:00:00,22.686167,0.0,20.65848,3.557198
662,2016-10-23 23:00:00,27.196585,0.3,14.4,5.032666
663,2016-10-24 23:00:00,27.421583,0.0,12.324414,4.55115
664,2016-10-25 23:00:00,25.319504,0.0,11.726277,4.006597
665,2016-10-26 23:00:00,21.963251,0.0,23.363974,3.5354202
666,2016-10-27 23:00:00,19.984087,1.2,20.633371,2.7043223
667,2016-10-28 23:00:00,19.490335,0.0,13.755579,2.600308
668,2016-10-29 23:00:00,18.388252,0.0,17.566378,2.7588897
669,2016-10-30 23:00:00,18.315332,0.0,18.218275,2.9112086
670,2016-10-31 23:00:00,18.459082,0.0,10.805999,2.7065668
671,2016-11-01 23:00:00,17.721584,0.0,12.904882,2.0986412
672,2016-11-02 23:00:00,19.709082,0.0,12.783802,3.118211
673,2016-11-03 23:00:00,22.579918,0.0,15.03835,4.278858
674,2016-11-04 23:00:00,23.421583,0.0,18.584509,4.31102
675,2016-11-05 23:00:00,18.665335,4.7999997,33.541878,2.7791371
676,2016-11-06 23:00:00,15.627835,4.7999997,20.957443,1.5735798
677,2016-11-07 23:00:00,11.615334,24.5,27.645092,1.1265761
678,2016-11-08 23:00:00,16.271585,0.0,36.388508,3.6754193
679,2016-11-09 23:00:00,16.123667,2.5,23.068108,1.8085523
680,2016-11-10 23:00:00,15.559083,0.5,19.134262,1.8687268
681,2016-11-11 23:00:00,16.086168,0.0,12.015589,1.8891963
682,2016-11-12 23:00:00,14.802834,0.0,9.007196,1.8869189
683,2016-11-13 23:00:00,14.861167,13.9,12.10157,1.4490486
684,2016-11-14 23:00:00,14.53617,26.400002,12.287555,1.0211269
685,2016-11-15 23:00:00,15.444499,13.099999,11.269782,1.1087219
686,2016-11-16 23:00:00,15.084083,1.6000001,9.19939,0.94685465
687,2016-11-17 23:00:00,15.311168,5.3,16.965895,1.0404298
688,2016-11-18 23:00:00,14.74867,0.0,13.708391,1.9153309
689,2016-11-19 23:00:00,14.352836,0.0,12.429127,2.0567927
690,2016-11-20 23:00:00,16.221584,0.0,12.0694,2.18407
691,2016-11-21 23:00:00,19.109087,0.0,31.311722,4.854929
692,2016-11-22 23:00:00,16.26325,8.4,27.055143,2.9632204
693,2016-11-23 23:00:00,12.282001,1.0,20.211363,1.5952393
694,2016-11-24 23:00:00,12.984085,0.0,11.726277,1.9867693
695,2016-11-25 23:00:00,14.638251,0.0,18.1041,3.0015566
696,2016-11-26 23:00:00,15.629918,0.2,17.25373,2.7798123
697,2016-11-27 23:00:00,12.592418,13.900001,17.654686,0.76969457
698,2016-11-28 23:00:00,13.700748,4.2,18.94024,1.295516
699,2016-11-29 23:00:00,13.404918,0.0,20.288164,1.6820498
700,2016-11-30 23:00:00,13.592418,0.0,12.287555,1.2421875
701,2016-12-01 23:00:00,13.623668,0.2,10.105681,1.4737014
702,2016-12-02 23:00:00,13.048669,0.0,11.542478,1.6881549
703,2016-12-03 23:00:00,15.125749,0.7,17.654686,2.1826143
704,2016-12-04 23:00:00,16.577835,0.8,14.4,1.9822029
705,2016-12-05 23:00:00,14.640334,2.2,10.464797,1.337641
706,2016-12-06 23:00:00,14.765334,11.8,19.95972,0.8305876
707,2016-12-07 23:00:00,14.921582,0.4,13.049689,1.2823603
708,2016-12-08 23:00:00,14.142415,0.0,6.9899354,1.3241717
709,2016-12-09 23:00:00,14.050752,0.0,8.473393,1.3704039
710,2016-12-10 23:00:00,13.636167,0.0,8.78872,1.428005
711,2016-12-11 23:00:00,13.306999,0.0,12.015589,1.2766185
712,2016-12-12 23:00:00,12.411167,0.0,9.028754,1.4488208
713,2016-12-13 23:00:00,11.696583,0.0,9.779817,1.4920509
714,2016-12-14 23:00:00,12.075749,0.7,17.727943,1.1949707
715,2016-12-15 23:00:00,12.213249,0.2,13.797913,1.248209
716,2016-12-16 23:00:00,12.736167,8.5,25.212852,0.946156
717,2016-12-17 23:00:00,14.273666,0.6,18.733839,1.7133269
718,2016-12-18 23:00:00,11.917417,19.4,22.768398,0.76505506
719,2016-12-19 23:00:00,12.286167,20.999998,33.11413,0.9363137
720,2016-12-20 23:00:00,12.302833,23.5,24.458813,0.82871
721,2016-12-21 23:00:00,13.488251,23.100002,23.557316,1.0108608
722,2016-12-22 23:00:00,12.654916,0.1,7.754637,1.0925721
723,2016-12-23 23:00:00,12.429917,0.0,7.771331,1.273131
724,2016-12-24 23:00:00,11.717416,0.0,10.514218,1.3460586
725,2016-12-25 23:00:00,10.938251,0.0,7.4128532,1.4381531
726,2016-12-26 23:00:00,11.013251,0.0,11.720751,1.3293294
727,2016-12-27 23:00:00,12.627831,0.0,15.30741,1.2276195
728,2016-12-28 23:00:00,10.898667,0.0,9.793059,1.3845189
729,2016-12-29 23:00:00,11.488251,0.0,6.9247384,1.1749496
730,2016-12-30 23:00:00,9.859084,0.0,7.6367526,1.1631701
731,2016-12-31 23:00:00,9.267229,0.0,10.041354,1.3764381
732,2017-01-01 23:00:00,9.861333,0.0,11.304229,1.6506379
733,2017-01-02 23:00:00,9.534251,0.0,15.5843,1.6631385
734,2017-01-03 23:00:00,11.832166,0.0,23.411074,1.6179918
735,2017-01-04 23:00:00,12.98425,1.8000001,16.65754,1.38804
736,2017-01-05 23:00:00,11.492584,0.0,18.79255,1.7436559
737,2017-01-06 23:00:00,10.134251,0.0,9.511088,1.5143335
738,2017-01-07 23:00:00,10.155083,0.0,9.028754,1.48171
739,2017-01-08 23:00:00,9.925916,0.5,10.805999,1.3219308
740,2017-01-09 23:00:00,9.555083,15.099999,22.476227,0.9644036
741,2017-01-10 23:00:00,10.617583,17.3,28.664682,1.2884042
742,2017-01-11 23:00:00,10.092584,0.0,10.8955765,1.4662755
743,2017-01-12 23:00:00,11.794667,0.6,25.562534,1.8098173
744,2017-01-13 23:00:00,10.213417,6.3,19.914215,1.4018021
745,2017-01-14 23:00:00,8.555085,4.0000005,32.559605,1.6034759
746,2017-01-15 23:00:00,9.273831,18.1,16.203999,0.9236626
747,2017-01-16 23:00:00,7.5550838,19.299997,22.86496,0.9279345
748,2017-01-17 23:00:00,5.917584,10.600001,16.418526,0.8737113
749,2017-01-18 23:00:00,8.505084,2.4999998,22.66857,1.4733328
750,2017-01-19 23:00:00,10.930083,0.0,17.377226,2.1673381
751,2017-01-20 23:00:00,9.161334,22.400002,19.734436,0.7445236
752,2017-01-21 23:00:00,8.867583,6.1000004,17.208603,0.94441676
753,2017-01-22 23:00:00,9.677999,22.3,19.8,0.9320425
754,2017-01-23 23:00:00,10.040501,19.3,25.932495,0.6525476
755,2017-01-24 23:00:00,10.721749,1.3000001,17.22742,1.6245884
756,2017-01-25 23:00:00,10.64675,0.0,15.158522,1.8278562
757,2017-01-26 23:00:00,12.823831,2.2,19.296133,2.237776
758,2017-01-27 23:00:00,10.52175,16.8,30.312773,0.8590442
759,2017-01-28 23:00:00,11.748834,2.6,15.042659,1.4132409
760,2017-01-29 23:00:00,9.371751,0.0,9.793058,1.8813527
761,2017-01-30 23:00:00,12.511333,0.0,11.298495,2.3059158
762,2017-01-31 23:00:00,13.588417,0.0,11.384198,2.1193473
763,2017-02-01 23:00:00,12.411334,0.0,9.585739,2.130027
764,2017-02-02 23:00:00,14.119667,0.0,21.188072,1.9753506
765,2017-02-03 23:00:00,15.023833,0.0,26.925497,2.738942
766,2017-02-04 23:00:00,15.713416,2.2,47.16,3.815112
767,2017-02-05 23:00:00,14.502999,0.4,35.29102,3.8892589
768,2017-02-06 23:00:00,14.955082,0.0,27.869207,2.6325839
769,2017-02-07 23:00:00,11.419666,5.1,34.08042,2.1605844
770,2017-02-08 23:00:00,9.7196665,1.9000001,21.758419,1.9761081
771,2017-02-09 23:00:00,9.053,0.0,10.703569,1.9506347
772,2017-02-10 23:00:00,14.655082,0.1,32.831135,3.8442836
773,2017-02-11 23:00:00,15.10925,0.0,35.036713,4.935157
774,2017-02-12 23:00:00,15.803001,0.1,39.25321,4.493491
775,2017-02-13 23:00:00,12.740498,0.0,10.464797,2.1756427
776,2017-02-14 23:00:00,12.019666,0.0,18.971008,1.921692
777,2017-02-15 23:00:00,11.7821665,0.0,10.685391,2.0432947
778,2017-02-16 23:00:00,11.9655,0.0,13.281023,1.8965797
779,2017-02-17 23:00:00,11.036332,0.0,11.440978,1.8650341
780,2017-02-18 23:00:00,11.2655,0.0,24.798225,1.9666525
781,2017-02-19 23:00:00,12.944667,0.0,28.04305,1.9732082
782,2017-02-20 23:00:00,13.050916,0.0,24.86868,2.1978636
783,2017-02-21 23:00:00,14.74675,0.0,18.11841,2.29426
784,2017-02-22 23:00:00,16.746748,0.5,20.111729,2.1393645
785,2017-02-23 23:00:00,14.219666,1.9,18.374111,1.9793433
786,2017-02-24 23:00:00,12.652997,7.1999993,21.370783,1.4999899
787,2017-02-25 23:00:00,11.488419,0.0,11.480557,2.2409897
788,2017-02-26 23:00:00,12.038417,0.0,10.966713,2.668836
789,2017-02-27 23:00:00,13.342584,0.0,20.898611,2.6876574
790,2017-02-28 23:00:00,13.477998,0.0,11.983188,2.5014927
791,2017-03-01 23:00:00,12.63425,0.0,12.0694,2.6116912
792,2017-03-02 23:00:00,14.763415,0.0,45.63914,3.5262415
793,2017-03-03 23:00:00,14.432167,2.8000002,29.827904,3.103627
